npsn,level,name
10809309,SMK,SMKS MAKARTI TAMA
10809315,SMK,SMKS PELITA AGUNG TUMIJAJAR
10809317,SMK,SMKS ASSUNIYAH
10809508,SMA,SMAS BHAKTI JAYA
10809509,SMA,SMAS LKMD A TIMUR
10809592,SMA,SMAS PERINTIS 2 BANDAR LAMPUNG
10809701,SMA,SMAS TMI ROUDLATUL QUR`AN
10809708,SMA,SMAS BIMA SUCI WAY
10809710,SMK,SMKS KRIDAWISATA BANDAR LAMPUNG
10809715,SMK,SMKS BINA LATIH KARYA BANDAR LAMPUNG
10809741,SMA,SMAS ISLAM KEBUMEN
10809742,SMA,SMAS MUHAMMADIYAH GISTING
10809745,SMA,SMAS YASMIDA AMBARAWA
10809748,SMK,SMKS MUHAMMADIYAH AMBARAWA
10809885,SMA,SMA S DARMA BANGSA
10809916,SMA,SMAS MUHAMMADIYAH BANJIT
10809920,SMK,SMKS KRIDA WACANA
10809943,SMA,SMAS BINA MULYA
10810194,SMK,SMKS TUNAS WIYATA
10810245,SMK,SMKS PGRI WONOSOBO
10810288,SMA,SMAS YADIKA NATAR
10810337,SMA,SMAS MUHAMMADIYAH 1 SENDANG AGUNG
10810350,SMK,SMKS MUHAMMADIYAH SEPUTIH RAMAN
10810428,SMK,SMKS ROUDLOTUL HUDA PADANG RATU
10810441,SMA,SMAS KRIDA UTAMA G SUGIH
10810565,SMK,SMKS KAUTSAR
10810569,SMA,SMAS AL ISMAILIYUN
10810592,SMA,SMAS ISLAM MA ARIF P PASIR
10810638,SMA,SMAS MA ARIF 1 SEP BANYAK
10810655,SMA,SMAS MUHAMMADIYAH 1 MENGGALA
10810658,SMK,SMKS AL HUDA JATI AGUNG
10810670,SMA,SMAS AL HIDAYAH WAY SEPUTIH
10810713,SMK,SMKS PATRIOT BANGSA
10810729,SMA,SMAS PEMBINA MENGGALA
10810735,SMA,SMAS LEBUNG KACCAH INDAH
10810736,SMK,SMKS MUHAMMADIYAH GUNUNG AGUNG
10810802,SMA,SMAS MIF ULUM SEPUTIH SURABAYA
10810872,SMA,SMAS DARUL FIKRI
10810875,SMK,SMKS WIDYA YAHYA GADINGREJO
10810983,SMA,SMAS PGRI PAGELARAN
10811003,SMK,SMKS PGRI 2 KEDONDONG
10811203,SMK,SMKS BINA MULYA
10811212,SMA,SMAS PERINTIS NEGERI AGUNG
10811216,SMA,SMAS ASYAFI YAH
10811572,SMA,SMAS MA ARIF BUMI RESTU PALAS
10811747,SMA,SMA MANBA`UL `ULUM SEPUTIH AGUNG
10811848,SMK,SMKS MUHAMMADIYAH 1 KOTAAGUNG
10812003,SMA,SMAS MULIA PLUS
10812287,SMK,SMKS RASMAN MULYA
10812294,SMK,SMKS MUHAMMADIYAH TALANG PADANG
10812409,SMK,SMKS YADIKA
10812445,SMA,SMAS KELAUTAN SWADIPHA P SEBESI
10812662,SMK,SMKS MUHAMMADIYAH WAY SULAN
10812667,SMK,SMKS UTAMA PENENGAHAN
10814031,SMA,SMAS MUHAMMADIYAH 1 SRIBHAWONO
10814042,SMA,SMAS MINHAJUTTULAB
10814064,SMK,SMKS BIMA SAKTI BATANGHARI NUBAN
10814068,SMK,SMKS BUDI BHAKTI 3 PURBOLINGGO
10814070,SMK,SMKS BUDI UTOMO 2 WAY JEPARA
10814072,SMK,SMKS DARUL HIDAYAH
10814074,SMK,SMKS GANESA 1 SEKAMPUNG
10814075,SMK,SMKS 2 GANESA SEKAMPUNG
10814077,SMK,SMKS ISLAM NURUL IMAN
10814079,SMK,SMKS MUHAMMADIYAH ABUNG TIMUR
10814081,SMK,SMKS MUHAMMADIYAH 1 MARGA TIGA
10814085,SMK,SMKS MAARIF NU 4 DARURROHMAH
10814086,SMK,SMKS MIFTAHUL HIDAYAH
10814088,SMK,SMKS MITRA BAKTI BANDAR SRIBAWONO
10814089,SMK,SMKS MUHAMMADIYAH BRAJA SELEBAH
10814092,SMK,SMKS PGRI PASIR SAKTI
10814094,SMK,SMKS PGRI 1 TRANSPRAM II
10814095,SMK,SMKS PRAJA UTAMA SRI BHAWONO
10814589,SMA,SMAS DWI MULYA
10814593,SMK,SMKS KESEHATAN BAKTI NUSANTARA
10814594,SMA,SMAS MAARIF 1 SUKATANI
10814597,SMK,SMKS PLUS SEBELAS MEI
10814598,SMK,SMKS HMPTI BANJAR AGUNG
10814603,SMK,SMKS AL ASROR
10814610,SMK,SMKS ISLAM ROUDLOTUL FALAH
10814653,SMK,SMKS MINHADLUL ULUM
10814657,SMK,SMKS MA ARIF BANYUMAS
10814689,SMK,SMKS YASMIDA
10814691,SMK,SMKS MMT 1 PENAWAR AJI
10814694,SMA,SMAS WIYATA DARMA
10814705,SMA,SMAS YAMAMA
10814893,SMK,SMK SWASTA PAK SIPAK
10814910,SMA,SMAS KARYA UTAMA
10814927,SMK,SMKS YAMACO KATON
10814930,SMK,SMKS SEPTI JAYA
10814935,SMK,SMKS WASKITA
10814936,SMA,SMAS ISLAM TERPADU AL MUNIR
10814957,SMK,SMKS PLUS BANII SALIM
10814961,SMK,SMKS ROUDHOTU TOLIBIN
10814962,SMK,SMKS MUHAMMADIYAH SEKAMPUNG
10814977,SMK,SMKS MAARIF NU 6 SEKAMPUNG
10814981,SMK,SMKS AL MARUF
10814982,SMK,SMKS MAARIF NU 7 DEWANTARA GUNUNG PELINDUNG
10814983,SMK,SMKS PERINTIS ADILUHUR
10814984,SMK,SMKS SAINS QUR AN BRAJA SELEBAH
10815031,SMK,SMKS YPP PADANGCERMIN
10815040,SMA,SMAS PGRI BLAMBANGAN UMPU
10815046,SMA,SMAS PONDOK MAKKAH N BATIN
10815065,SMA,SMA S TUNAS MEKAR INDONESIA
10815075,SMK,SMKS MAWAR SARON
10815078,SMK,SMKS TRI BHAKTI AL HUSNA
10815079,SMK,SMKS TARUNA UTAMA
10815125,SMK,SMKS PANCASILA SEPUTIH MATARAM
10815136,SMK,SMK Bhakti Utama 2
10815146,SMK,SMKS PELITA GEDONG TATAAN
10815162,SMA,SMA ISLAM TERPADU AL HIDAYAH
10815209,SMK,SMKS BUANA GUNUNG TERANG
10815288,SMK,SMKS NASIONAL GUNUNG TERANG
10815292,SMK,SMKS MIFTAHUL HUDA WAY ARENG
10816150,SMA,SMAS YADIKA
10816155,SMK,SMKS PENERBANGAN LAMPUNG
10816207,SMK,SMKS FARMASI KESUMA BANGSA
10817004,SMK,SMK. P Raden Intan
10825009,SMA,SMAS AL HIDAYAH SINAR HARAPAN
10825011,SMK,SMKS KESEHATAN MITRA BANGSA
10900207,SMK,SMKS YPN BELINYU
10900209,SMA,SMAS MUHAMMADIYAH SUNGAILIAT
10900211,SMA,SMA HARAPAN SUNGAILIAT
10900213,SMA,SMAS BAKTI SUNGAI LIAT
10900226,SMK,SMKS YAPENKOS BELINYU
10900239,SMA,SMAS YPN BELINYU
10900424,SMK,SMKS YAPERBEL 2 TANJUNGPANDAN
10900437,SMK,SMKS SWAKARYA TANJUNGPANDAN
10900454,SMA,SMAS PGRI TANJUNG PANDAN
10900457,SMA,SMAS MUHAMMADIYAH TG PANDAN
10900602,SMK,SMKS MUHAMMADIYAH MUNTOK
10900614,SMK,SMKS KARYA PARIT TIGA
10900615,SMK,SMKS BINA KARYA 1 MUNTOK
10900625,SMA,SMAS BAKTI PARITTIGA
10900627,SMK,SMKS BINA KARYA 2 MUNTOK
10900632,SMA,SMAS SINAR JAYA TEMPILANG
10900633,SMA,SMAS PLUS NURUL HUDA
10900634,SMA,SMAS MARI AYU KELAPA
10900868,SMK,SMKS YAPENTOB TOBOALI
10900880,SMA,SMAS YPK TOBOALI BANGKA
10900893,SMA,SMAS MUHAMMADIYAH TOBOALI
10900986,SMK,SMKS HANDAYANI MANGGAR
10901002,SMK,SMKS STANNIA MANGGAR
10901015,SMA,SMAS PERGIB 3 GANTUNG
10901016,SMA,SMAS PERGIB MANGGAR
10901097,SMA,SMAS DEPATI AMIR
10901103,SMA,SMAS TUNAS HARAPAN BANGSA
10901154,SMK,SMKS BAKTI PANGKALPINANG
10901161,SMK,SMKS PGRI PANGKALPINANG
10901162,SMK,SMKS SORE PANGKALPINANG
10901163,SMK,SMKS TUNAS KARYA PANGKALPINANG
10901854,SMK,SMKS MITRA NUSA BAKTI
11000205,SMK,SMKS BUDI MULIA KUNDUR
11000319,SMK,SMKS YPMM RANAI
11000357,SMK,SMKS ALJABAR BATAM
11000358,SMK,SMKS EPPATA BATAM
11000369,SMK,SMKS HARMONI BATAM
11000370,SMK,SMKS IBNU SINA BATAM
11000371,SMK,SMKS KARTINI BATAM
11000415,SMK,SMKS RAJA HAJI TANJUNGPINANG
11001974,SMA,SMAS MUHAMMADIYAH T PINANG
11001976,SMA,SMAS PGRI TPI TIMUR
11002032,SMA,SMAS DARUL FURQAN
11002033,SMA,SMAS MAHA BODHI KARIMUN
11002034,SMA,SMAS SANTO YUSUP
11002074,SMK,SMK MAHARDIKA SINGKEP
11002145,SMK,SMKS YASPIKA
11002186,SMA,SMAS ISLAM HANG TUAH
11002190,SMA,SMAS IMMANUEL
11002192,SMA,SMAS MUHAMMADYAH
11002204,SMA,SMAS KATOLIK YOS SUDARSO
11002205,SMK,SMKS AL AZHAR BATAM
11002206,SMK,SMKS BATAM BUSINESS SCHOOL
11002207,SMK,SMKS HANG NADIM BATAM
11002208,SMK,SMKS PELAYARAN NASIONAL BATAM
11002209,SMK,SMKS NASIONAL BATAM
11002211,SMK,SMKS PERMATA HARAPAN 1 BATAM
11002212,SMK,SMKS TELADAN BATAM
11002213,SMK,SMKS WIDYA BATAM
11002261,SMA,SMAS YKPP BINTAN UTARA
11002262,SMK,SMK SWASTA MUHAMMADIYAH
11002266,SMK,SMKS PERKAPALAN HANG TUAH
11002476,SMA,SMAS YEHONALA
11002574,SMK,SMKS MANAGEMENT TRAINING SYSTEM
11002575,SMK,SMKS ISLAM HANG TUAH BATAM
11002576,SMK,SMKS MULTISTUDI HIGH SCHOOL BATAM
11002579,SMA,SMAS INTEGRAL HIDAYATULLAH
11002581,SMA,SMAS MAITREYAWIRA
11003005,SMA,SMAS AL - KAUTSAR
11003007,SMK,SMKS HARAPAN UTAMA
11003035,SMK,SMKS VIDYA SASANA
11003119,SMK,SMKS MUHAMMADIYAH BATAM
11003164,SMK,SMKS MAITREYAWIRA
11003249,SMK,SMKS LAKSAMANA
11003250,SMK,SMKS KOLESE TIARA BANGSA
11003260,SMK,SMKS PERMATA HARAPAN 2 BATAM
11003261,SMA,SMA TUNAS BARU JIN SEUNG
19214102,SMK,SMK SWASTA WIRA JAYA TANJUNG MORAWA
20100104,SMK,SMKS KARTINI 1 JAKARTA
20100105,SMK,SMKS KAMPUNG JAWA JAKARTA
20100108,SMK,SMKS JAKARTA PUSAT 1
20100110,SMK,SMKS KATOLIK SAINT JOSEPH
20100114,SMK,SMKS KSATRYA
20100115,SMK,SMKS MUHAMMADIYAH 1 JAKARTA
20100116,SMK,SMKS MUHAMMADIYAH 10 JAKARTA
20100117,SMK,SMKS JAKARTA DUA
20100118,SMK,SMKS SAID NAUM
20100131,SMK,SMKS AT TAQWA JAKARTA
20100132,SMK,SMKS BETHEL
20100133,SMK,SMKS BINA DARMA DKI
20100139,SMK,SMKS FRANCISKUS 2
20100141,SMK,SMKS MUHAMMADIYAH 11 JAKARTA
20100142,SMK,SMKS MUHAMMADIYAH 2 JAKARTA
20100144,SMK,SMKS PARAMITHA 2 JAKARTA
20100151,SMK,SMKS PGRI 31 JAKARTA
20100153,SMK,SMKS PGRI 4 JAKARTA
20100170,SMA,SMAS KANISIUS JAKARTA
20100173,SMA,SMAS PASKALIS
20100174,SMA,SMAS PERGURUAN NASIONAL JAKARTA
20100175,SMA,SMAS ADVENT SALEMBA
20100179,SMA,SMAS SANTO PAULUS JAKARTA
20100180,SMA,SMAS SUNDA KELAPA JAKARTA
20100181,SMA,SMAS TAMAN MADYA I JAKARTA
20100182,SMA,SMAS MUHAMMADIYAH 2 JAKARTA
20100183,SMA,SMAS MUHAMMADIYAH 16 JAKARTA
20100184,SMA,SMAS MUHAMMADIYAH 14 JAKARTA
20100185,SMA,SMAS KARTINI 1 JAKARTA
20100186,SMA,SMAS KRISTEN 2 BPK PENABUR
20100187,SMA,SMAS KRISTEN 3 PENABUR JAKARTA
20100188,SMA,SMAS KRISTEN BETHEL JAKARTA
20100189,SMA,SMAS KRISTEN KANAAN JAKARTA
20100190,SMA,SMAS KRISTEN KARUNIA JAKARTA
20100191,SMA,SMAS KRISTEN KETAPANG 1 JAKARTA
20100193,SMA,SMAS  PERGURUAN KSATRYA
20100195,SMA,SMAS MUHAMMADIYAH 1 JAKARTA
20100196,SMA,SMAS TAMAN MADYA 5 JAKARTA
20100197,SMA,SMAS TARSISIUS 1 JAKARTA
20100198,SMA,SMAS SANTA THERESIA JAKARTA
20100213,SMA,SMAS TRIWIBAWA JAKARTA
20100214,SMA,SMAS YAPERMAS JAKARTA
20100215,SMA,SMAS YP IPPI PETOJO JAKARTA
20100282,SMK,SMKS PSKD 1 JAKARTA
20100286,SMK,SMKS YAPERMAS JAKARTA
20100288,SMK,SMKS YP IPPI PETOJO
20100294,SMK,SMKS TAMAN SISWA 1 JAKARTA
20100295,SMK,SMKS TAMAN SISWA 3 JAKARTA
20100296,SMK,SMKS TAMAN SISWA 2
20100298,SMK,SMKS SAINT JOHN
20100299,SMK,SMKS SANTA MARIA JAKARTA
20100300,SMK,SMKS ST THERESIA
20100303,SMK,SMKS STRADA 1 JAKARTA
20100306,SMK,SMKS AL MAKMUR
20100307,SMK,SMKS PONCOL
20100483,SMA,SMAS PSKD 3 JAKARTA
20100484,SMA,SMAS AT TAQWA JAKARTA
20100486,SMA,SMAS BUNDA MULIA JAKARTA
20100489,SMA,SMAS FRANSISKUS 1 JAKARTA
20100490,SMA,SMAS PSKD 1 JAKARTA
20100505,SMA,SMAS ISLAM AL - JIHAD JAKARTA
20100600,SMA,SMA ISLAM AL-AZHAR KELAPA GADING
20100601,SMA,SMAS KRISTEN 5 BPK PENABUR
20100603,SMA,SMAS KRISTEN YUSUF
20100604,SMA,SMA MAHATMA GADING
20100605,SMA,SMAS METHODIST JAKARTA
20100606,SMA,SMAS MUTIARA 1 JAKARTA
20100607,SMA,SMAS PERMAI JAKARTA
20100608,SMA,SMAS PGRI 12 JAKARTA
20100610,SMA,SMAS PUSAKA ABADI JAKARTA
20100612,SMA,SMA SAINT NICHOLAS
20100613,SMA,SMAS TARAKANITA 2
20100614,SMA,SMAS FONS VITAE 2 JAKARTA
20100616,SMA,SMAS DON BOSCO 1 JAKARTA
20100628,SMA,SMAS BUDI AGUNG
20100629,SMA,SMAS BUNGA HATI BANGSA
20100630,SMA,SMAS DHARMA BUDHI BHAKTI JAKARTA
20100631,SMA,SMAS KATOLIK DIAKONIA JAKARTA
20100632,SMA,SMAS TUNAS GADING
20100775,SMK,SMKS JAYA JAKARTA
20100778,SMA,SMAS TUNAS KARYA JAKARTA
20100799,SMA,SMAS SANTO YAKOBUS JAKARTA
20100800,SMA,SMAS YASPI JAKARTA
20100801,SMA,SMAS YUSHA JAKARTA
20101173,SMA,SMAS 1 BARUNAWATI
20101304,SMA,SMAS KRISTEN ALMASIH
20101305,SMA,SMAS 4 KRISTEN PENABUR
20101306,SMA,SMAS 1 KRISTEN BPK PENABUR
20101307,SMA,SMAS 2 KEMURNIAN
20101311,SMA,SMAS KATOLIK RICCI
20101313,SMA,SMAS KRISTEN SAMARIA KUDUS
20101314,SMA,SMA LAMAHOLOT
20101318,SMA,SMAS PROVIDENTIA
20101322,SMA,SMAS PELITA 2
20101323,SMA,SMAS PADINDI
20101324,SMA,SMAS NOTRE DAME
20101325,SMA,SMAS MUHAMMADIYAH 24
20101326,SMA,SMAS MUHAMMADIYAH 13 JAKARTA
20101327,SMA,SMAS 3 KALAM KUDUS
20101329,SMA,SMAS CENGKARENG 1
20101330,SMA,SMAS CANDRA NAYA
20101334,SMA,SMAS BUDI MURNI 2
20101337,SMA,SMAS BHINEKA TUNGGAL IKA
20101339,SMA,SMAS BAPTIS CENGKARENG INDAH
20101340,SMA,SMAS AL HUDA CENGKARENG
20101342,SMA,SMAS DAMAI
20101343,SMA,SMAS DHAMMASAVANA
20101346,SMA,SMAS KRISTEN PANCARAN BERKAT
20101348,SMA,SMAS ISLAM TAMBORA
20101349,SMA,SMAS IP YAKIN
20101351,SMA,SMAS 2 GALATIA
20101352,SMA,SMAS 3 GALATIA
20101354,SMA,SMAS FAJRUL ISLAM
20101467,SMA,SMAS SAN MARINO
20101468,SMK,SMKS WIYATA SATYA
20101471,SMK,SMKS SATRIA JAKARTA
20101472,SMK,SMKS SANTO LEO
20101474,SMK,SMKS REFORMASI
20101476,SMK,SMKS PGRI 5 JAKARTA
20101477,SMK,SMKS PGRI 36
20101478,SMK,SMKS PGRI 35 JAKARTA
20101480,SMK,SMKS SUMPAH PEMUDA
20101483,SMK,SMKS WIDYA PATRIA 2
20101485,SMK,SMKS TRI RATNA JAKARTA
20101487,SMK,SMKS TRI ARGA 2
20101489,SMK,SMKS TOMANG RAYA
20101490,SMK,SMKS TELADAN JAKARTA
20101492,SMK,SMKS TANJUNG JAKARTA
20101493,SMK,SMKS TAMAN SAKTI JAKARTA
20101494,SMK,SMKS PGRI 29 JAKARTA
20101495,SMK,SMKS PGRI 24 JAKARTA
20101506,SMK,SMKS MUHAMMADIYAH 4 JAKARTA
20101509,SMK,SMKS PATRIOT NUSANTARA
20101510,SMK,SMKS PGRI 2 JAKARTA
20101511,SMK,SMKS PGRI 15 JAKARTA
20101517,SMK,SMKS PERMATA BUNDA I JAKARTA
20101518,SMK,SMKS PELITA IV
20101521,SMK,SMKS MUHAMMADIYAH 3 JAKARTA
20101559,SMK,SMKS YMIK JAKARTA
20101560,SMK,SMKS YADIKA 3 JAKARTA
20101561,SMK,SMKS YADIKA 2 JAKARTA
20101577,SMK,SMKS YADIKA 1 JAKARTA
20101580,SMK,SMKS 1 CITRA ADHI PRATAMA
20101581,SMK,SMKS CENGKARENG 1
20101582,SMK,SMKS WIDYA PATRIA 1
20101590,SMK,SMKS AD DAWAH
20101591,SMK,SMKS AL CHASANAH JAKARTA
20101592,SMK,SMKS AL HUDA KEBON JERUK
20101595,SMK,SMKS BHARA TRIKORA 1 JAKARTA
20101597,SMK,SMKS BENTENG GADING JAKARTA
20101599,SMK,SMKS AL WASHILAH 1 JAKARTA
20101601,SMK,SMKS AL MAFATIH JAKARTA
20101602,SMK,SMKS AL IHSAN JAKARTA
20101607,SMA,SMAS TRINITAS JAKARTA
20101608,SMA,SMAS TRI RATNA
20101610,SMA,SMAS  TARSISIUS II
20101611,SMA,SMAS SENTOSA
20101613,SMA,SMAS 2 SANTO LEO
20101614,SMA,SMAS SANTO LEO
20101615,SMA,SMAS 2 SANTO KRISTOFORUS
20101616,SMA,SMAS SANTO CRISTOFORUS 1
20101618,SMA,SMAS VIANNEY
20101619,SMA,SMAS 1 YADIKA
20101628,SMA,SMAS YP BDN
20101629,SMA,SMAS 5 YADIKA
20101630,SMA,SMAS 2 YADIKA
20101632,SMK,SMKS MUHAMMADIYAH 13 JAKARTA
20101634,SMK,SMKS KARTIKA X 1
20101636,SMK,SMKS K PANCARAN BERKAT
20101637,SMK,SMKS JOSUA JAKARTA
20101638,SMK,SMKS JAKARTA IV
20101639,SMK,SMKS JAKARTA III
20101641,SMK,SMKS ISLAM ASSAADATUL ABADIYAH JAKARTA
20101642,SMK,SMKS ISLAM PERTI JAKARTA
20101644,SMK,SMKS KEBON JERUK JAKARTA
20101645,SMK,SMKS KEBUDAYAAN
20101648,SMK,SMKS MAARIF JAKARTA
20101649,SMK,SMKS LAMAHOLOT JAKARTA
20101652,SMK,SMKS K RAHMANI
20101656,SMK,SMKS KESATUAN
20101658,SMK,SMKS ISLAM BAHAGIA
20101660,SMK,SMKS DHAMMA SAVANA JAKARTA
20101662,SMK,SMKS CINDERA MATA INDAH JAKARTA
20101665,SMK,SMKS CENGKARENG JAKARTA
20101670,SMK,SMKS BUDI MURNI 2
20101673,SMK,SMKS DIAN JAKARTA
20101674,SMK,SMKS DUTA BANGSA JAKARTA
20101675,SMK,SMKS IP YAKIN
20101677,SMK,SMKS IBU PERTIWI 2 JAKARTA
20101679,SMK,SMKS IBU PERTIWI 1 JAKARTA
20101680,SMK,SMKS HARVARD JAKARTA
20101681,SMK,SMKS HARAPAN RAYA
20101685,SMK,SMKS EKA SAKTI
20101686,SMK,SMKS DUTA MAS JAKARTA
20101687,SMK,SMKS BINA KARYA JAKARTA
20102231,SMA,SMAK TIRTAMARTA - BPK PENABUR
20102433,SMK,SMKS YPK KESATUAN JAKARTA
20102434,SMK,SMK TELADAN
20102435,SMK,SMKS TARAKANITA JAKARTA
20102436,SMK,SMKS TANJUNG BARAT
20102439,SMK,SMKS ISLAM ANDALUS
20102441,SMK,SMKS SELAGAN JAYA
20102445,SMK,SMKS RPI JAKARTA
20102448,SMK,SMKS TUNAS PEMBANGUNAN
20102450,SMK,SMKS WALISONGO JAKARTA
20102451,SMK,SMKS YP MULIA
20102457,SMK,SMK YASDA
20102458,SMK,SMKS YAPRI JAKARTA
20102459,SMK,SMKS YAPIMDA
20102460,SMK,SMKS YAPERJASA JAKARTA
20102461,SMK,SMKS YAPENAP JAKARTA
20102462,SMK,SMKS YANUSA JAKARTA
20102465,SMK,SMK PUTRA SATRIA
20102528,SMK,SMK PUSPITA PERSADA
20102529,SMK,SMKS GRAFIKA YAYASAN LEKTUR
20102530,SMK,SMKS BINA PUTRA JAKARTA
20102533,SMK,SMKS BINA KUSUMA 1
20102536,SMK,SMKS AVERUS
20102537,SMK,SMK ASISI
20102538,SMK,SMK AS-SYAFI`IYAH JAKARTA
20102539,SMK,SMKS AL MAKMUR JAKARTA
20102540,SMK,SMKS AL HIDAYAH LESTARI
20102541,SMK,SMKS AL HIDAYAH 1 JAKARTA
20102542,SMK,SMK AL HIDAYAH 2
20102544,SMK,SMKS BOROBUDUR 1 JAKARTA
20102546,SMK,SMKS KAHURIPAN 1 JAKARTA
20102547,SMK,SMKS GITA KIRTTI 1 JAKARTA
20102550,SMK,SMKS DHARMA KARYA
20102551,SMK,SMKS GRAFIKA DESA PUTERA JAKARTA
20102552,SMK,SMKS DAARUSSALAAM JAKARTA
20102553,SMK,SMK DAARUL ULUUM
20102557,SMK,SMKS BUNDA KANDUNG JAKARTA
20102559,SMK,SMKS BUDI ASIH
20102560,SMK,SMK AL FAJAR JAKARTA
20102577,SMK,SMKS 10 NOPEMBER
20102583,SMK,SMKS 28 OKTOBER 1928 2
20102584,SMK,SMKS 28 OKTOBER 1928 1
20102590,SMK,SMKS 17 AGUSTUS 1945 2 JAKARTA
20102593,SMK,SMKS PURNAMA 3 JAKARTA
20102594,SMK,SMKS PANDAWA BUDI LUHUR JAKARTA
20102604,SMK,SMKS MUHAMMADIYAH 7 JAKARTA
20102605,SMK,SMKS MUHAMMADIYAH 9
20102606,SMK,SMKS MITRA PEMBANGUNAN
20102608,SMK,SMKS PASAR MINGGU JAKARTA
20102610,SMK,SMKS PURNAMA 2 JAKARTA
20102611,SMK,SMKS PURNAMA 1 JAKARTA
20102613,SMK,SMK PONDOK INDAH
20102617,SMK,SMKS PGRI 23 JAKARTA
20102619,SMK,SMKS PERWIRA JAKARTA
20102620,SMK,SMKS PERGURUAN RAKYAT
20102621,SMK,SMKS PEMBANGUNAN JAYA YAKAPI
20102623,SMK,SMKS MIFTAHUL FALAH JAKARTA
20102626,SMK,SMKS JAKARTA MANAJEMEN
20102627,SMK,SMK ISLAM YPS
20102628,SMK,SMKS ISLAM YPIK JAKARTA
20102629,SMK,SMKS ISLAM WIJAYA KUSUMA
20102630,SMK,SMK TRI MULIA JAKARTA
20102633,SMK,SMKS ISLAM AL IHSAN JAKARTA
20102634,SMK,SMKS ISLAM AL HIKMAH
20102635,SMK,SMKS HIDATHA JAKARTA
20102640,SMK,SMKS KARYA GUNA JAKARTA
20102643,SMK,SMKS MAKARYA 2 JAKARTA
20102644,SMK,SMKS MAKARYA 1 JAKARTA
20102645,SMK,SMKS LP3 ISTANA
20102647,SMK,SMKS LEBAK BULUS JAKARTA
20102650,SMK,SMKS KHARISMAWITA 2 JAKARTA
20102651,SMK,SMKS KHARISMAWITA 1 JAKARTA
20102652,SMK,SMKS KEMALA BHAYANGKARI DELOG
20102653,SMK,SMK KARYA TELADAN
20103166,SMA,SMAS PERGURUAN RAKYAT 2 JAKARTA
20103167,SMA,SMAS PERGURUAN RAKYAT 3 JAKARTA
20103169,SMA,SMAS PGRI 1 JAKARTA
20103170,SMA,SMAS PGRI 10 JAKARTA
20103171,SMA,SMAS PGRI 24 JAKARTA
20103173,SMA,SMAS PEMBANGUNAN 3 JATINEGARA
20103174,SMA,SMAS PELITA TIGA NO 3 JAKARTA
20103176,SMA,SMAS PANGUDI RAHAYU
20103178,SMA,SMAS NURUL HUDA JAKARTA
20103179,SMA,SMAS MUHAMMADIYAH 4 JAKARTA
20103180,SMA,SMAS MUHAMMADIYAH 23 JAKARTA
20103181,SMA,SMAS MUHAMMADIYAH 12 JAKARTA
20103182,SMA,SMAS PGRI 4 JAKARTA
20103183,SMA,SMAS PKP
20103185,SMA,SMAS WIJAYA KUSUMA
20103186,SMA,SMAS WIDYA MANGGALA JAKARTA
20103187,SMA,SMAS VILLA MAS JAKARTA
20103189,SMA,SMAS USWATUN HASANAH JAKARTA
20103190,SMA,SMAS TUNAS MARKATIN JAKARTA
20103191,SMA,SMAS TRISOKO JAKARTA
20103192,SMA,SMA TELADAN 1 JAKARTA
20103194,SMA,SMAS ST ALEXIUS JAKARTA
20103195,SMA,SMAS SAPTA KHARISMA JAKARTA
20103196,SMA,SMAS SANTO YOSEPH JAKARTA
20103197,SMA,SMAS ST ANTONIUS JAKARTA
20103198,SMA,SMAS SANTIKA
20103200,SMA,SMAS PUSAKA 1 JAKARTA
20103202,SMA,SMAS MUHAMMADIYAH 11 JAKARTA
20103203,SMA,SMAS DON BOSCO 2 JAKARTA
20103204,SMA,SMAS DIPONEGORO 2 JAKARTA
20103205,SMA,SMAS DIPONEGORO 1 JAKARTA
20103206,SMA,SMAS DIAN PERSADA JAKARTA
20103208,SMA,SMAS DEWI SARTIKA YBW JAKARTA
20103210,SMA,SMAS CORPATARIN JAKARTA
20103212,SMA,SMAS CAHAYA SAKTI JAKARTA
20103213,SMA,SMAS BUDI MULIA UTAMA JAKARTA
20103214,SMA,SMAS BUDHI WARMAN 2
20103215,SMA,SMAS BUDHI WARMAN 1
20103216,SMA,SMAS BUDHAYA 2 ST AGUSTINUS
20103218,SMA,SMAS BUDAYA JAKARTA
20103219,SMA,SMAS FONS VITAE 1 JAKARTA
20103220,SMA,SMAS FRANSISKUS 2 JAKARTA
20103223,SMA,SMAS LABSCHOOL JAKARTA
20103224,SMA,SMAS KRISTEN BERKAT JAKARTA
20103227,SMA,SMA KAPIN
20103228,SMA,SMAS KRISTEN 7 BPK PENABUR JAKARTA
20103230,SMA,SMAS ISLAM PB SOEDIRMAN
20103231,SMA,SMAS MALAHAYATI
20103238,SMA,SMAS IGN SLAMET RIYADI
20103240,SMA,SMAS BPS&K I
20103241,SMA,SMAS YAKE JAKARTA
20103242,SMK,SMKS BPS&K 2 JAKARTA
20103243,SMK,SMKS AL AKHYAR 1 JAKARTA
20103244,SMK,SMKS AL WATHONIYAH JAKARTA
20103245,SMK,SMKS AL WASHLIYAH JAKARTA
20103246,SMK,SMKS AL WAHYU JAKARTA
20103247,SMK,SMKS AL FATHIYAH JAKARTA
20103249,SMK,SMKS ADI LUHUR 2 JAKARTA
20103259,SMK,SMKS AL AKHYAR 2 JAKARTA
20103262,SMK,SMKS BPS&K 1 JAKARTA
20103263,SMK,SMKS BISNIS INDONESIA JAKARTA
