npsn,name
20603347,SMAS KATOLIK RICCI II
20603351,SMAS MANDIRI BALARAJA
20603360,SMAN 8 KABUPATEN TANGERANG
20603362,SMAN 10 KABUPATEN TANGERANG
20603363,SMAN 16 KABUPATEN TANGERANG
20603368,SMAN 3 KOTA TANGERANG SELATAN
20603369,SMAS YASPITA
20603370,SMAS YASPIH RAJEG
20603375,SMAS RUHUL BAYAN
20603377,SMAS STELLA MARIS BSD
20603378,SMAS SUNAN BONANG
20603382,SMAS WIPAMA
20605094,SMAN 3 KOTA SERANG
20605095,SMAN 1 TIRTAYASA
20605102,SMAN 1 CIOMAS
20605103,SMAN 2 KOTA SERANG
20605108,SMAN 1 KRAMAT WATU
20605321,SMAS AL MUBAROK KOTA SERANG
20605322,SMAS ASY SYARIF CIRUAS
20605336,SMAS AGRO TAKTAKAN
20605337,SMAS AL HUSEN
20605347,SMAS PRISMA KOTA SERANG
20605355,SMAS PLUS DAAR EL SYIFA
20605356,SMAS PLUS ASSA ADAH
20605357,SMAS MARDIYUANA KOTA SERANG
20605359,SMAS MUHAMMADIYAH KOTA SRG
20605361,SMAS NURUL FATAH
20605362,SMAS NURUL ISLAM KOTA SERANG
20605364,SMAS PGRI 2 KOTA SERANG
20605366,SMAN 1 CARENANG
20606270,SMAN 3 CILEGON
20606271,SMAN 2 KRAKATAU STEEL CILEGON
20606289,SMAN 1 CILEGON
20606290,SMAS MUHAMMADIYAH CILEGON
20606296,SMAS AL KHAIRIYAH 3
20606300,SMAS AL AMIN
20606504,SMAS HARAPAN JAYA
20606506,SMAS FATAHILAH
20606510,SMAS DAARUL MUQORROBIN
20606515,SMAS NUSA PUTRA
20606520,SMAS MAJAPAHIT
20606523,SMAS MANGGALA
20606524,SMAS MANDIRI 99
20606545,SMAS AT THAHIRIN
20606552,SMAS AGAPE BK 3
20606836,SMAS RAUDAH BARMAWIYAH
20606838,SMAS PRIBADI 2
20606839,SMAS MITRA BINTARO
20606845,SMAS YP KARYA
20606846,SMAN 4 TANGERANG
20606849,SMAN 13 TANGERANG
20606854,SMAS YUPPENTEK 4
20606855,SMAS YUPPENTEK 2
20607498,SMAS MALNU PUSAT MENES
20607785,SMAS KI HAJAR DEWANTORO
20613465,SMAN 19 KABUPATEN TANGERANG
20613477,SMAN 2 KOTA TANGERANG SELATAN
20613520,SMAS SANTA LAURENSIA
20613522,SMAS ALLAYINAH
20613524,SMAS TARAKANITA GADING SERPONG
20613528,SMAN 17 KABUPATEN TANGERANG
20613552,SMAN 8 KOTA TANGERANG SELATAN
20613561,SMAN 29 KABUPATEN TANGERANG
20613588,SMAS PARAHYANGAN
20613768,SMAN 6 KOTA TANGERANG SELATAN
20613794,SMAN 1 GUNUNG SARI
20613796,SMAN 1 BINUANG
20613811,SMAS TERPADU AL JAUHAROTUNNAQIYYAH
20613826,SMAS CITRA ISLAMI
20613998,SMAS IT ALHUSAINY
20614003,SMAS IT ALQURANIYAH
20614035,SMAS ASA PERTIWI
20614057,SMAN 26 KABUPATEN TANGERANG
20614079,SMAS NURUL ISLAH
20614141,SMAS MANBAUL HIKMAT
20614413,SMAN 18 KABUPATEN TANGERANG
20614834,SMAS ADZKIA ISLAMIC SCHOOL
20614874,SMAS IT LA TAHZAN
20614878,SMAS DAARUL MUQIMIEN
20614930,SMAN 1 CIJAKU
20615529,SMAS ROECMATOELLAH KOTA SRG
20615882,SMA BINA INSANI ANYER
20616086,SMAS MATHLA UL FALAH
20616158,SMAS MUTIARA BANGSA
20616288,SMAS TERPADU PELITA BANGSA LONTAR
20616291,SMAS ATHALIA
20616391,SMAS CENDIKIA ALFALLAH
20622234,SMAS CITRA AL-ALAWIYAH
20622259,SMAS DARUL AMAL
20623100,SMA IT ADDAWAH
20623134,SMAS GENTA SYAPUTRA
20623135,SMAS ISLAM DAAR ET TOHIRIN
20623136,SMAS ISLAM TERPADU ALIA TANGERANG
20623138,SMAS SUMBER DAYA MANDIRI
20623139,SMAS SURYA BANGSA
30100339,SMAS AMKUR PEMANGKAT
30100359,SMAS MUHAMMADIYAH SAMBAS
30100379,SMAN 1 GALING
30100382,SMAN 1 PALOH
30100383,SMAN 1 PEMANGKAT
30100384,SMAN 1 SAMBAS
30100386,SMAN 1 SELAKAU
30101067,SMAS ADISUCIPTO SUNGAI RAYA
30101069,SMAS MUHAMMADIYAH AIR PUTIH
30101070,SMAS HIDAYATUL MUBTADIIN
30101071,SMAS BINA BANGSA SUNGAI RAYA
30101072,SMAN 1 SEGEDONG
30101073,SMAN 2 SUI AMBAWANG
30101075,SMAS INDONESIA MUDA SUNGAI RAYA
30101083,SMAS MUHAMMADIYAH BAKAU KECIL
30101088,SMAN 1 TOHO
30101089,SMAN 1 TELUK PAKEDAI
30101105,SMAN 1 SUNGAI PINYUH
30101107,SMAN 1 SUNGAI KAKAP
30101109,SMAN 1 RASAU JAYA
30101120,SMAN 1 MEMPAWAH HILIR
30101936,SMAS PGRI 3 TAYAN HULU
30101940,SMAN 1 NOYAN
30101943,SMAN 1 SANGGAU
30101944,SMAN 1 SEKAYAM
30101945,SMAN 1 TAYAN HILIR
30101946,SMAN 2 SANGGAU
30102505,SMAN 1 KELAM PERMAI
30102512,SMAN 2 SINTANG
30102513,SMAN 3 SINTANG
30102524,SMAS 17 AGUSTUS
30102525,SMAS BORNEO SEPAUK
30102526,SMAS IMMANUEL SINTANG
30102527,SMAS SINAR KASIH SINTANG
30102906,SMAS KARYA BUDI PUTUSSIBAU
30102907,SMAN 1 EMBALOH HULU
30102910,SMAN 1 EMBALOH HILIR
30102916,SMAN 1 BOYAN TANJUNG
30102950,SMAN 1 SILAT HULU
30102951,SMAN 1 KALIS
30102989,SMAN 1 BUNUT HILIR
30102994,SMAN 1 SEBERUANG
30103015,SMAN 1 SILAT HILIR
30103441,SMAN 1 KENDAWANGAN
30103473,SMAN 1 TUMBANG TITI
30103474,SMA NEGERI 1 TELUK BATANG
30103476,SMA NEGERI 1 SIMPANG HILIR
30103479,SMAN 1 MARAU
30103481,SMAN 2 KETAPANG
30103588,SMAS PGRI TUMBANG TITI
30103592,SMAS ANTHIOKIA KETAPANG
30104077,SMAN 1 SUNGAI RAYA KEPULAUAN
30104082,SMAN 1 JAGOI BABANG
30104085,SMAS ST FRANS ASISI BENGKAYANG
30104089,SMAS BORNEO BENGKAYANG
30104437,SMAS BERKAT BAGI BANGSA SENAKIN
30104439,SMAS DAYA PELITA MENJALIN
30104450,SMAS DAYA PELITA SIDAS
30104452,SMAS HARAPAN PAHAUMAN
30104454,SMAS SANTO BENEDIKTUS PAHAUMAN
30104455,SMAS MAKEDONIA NGABANG
30104459,SMAS PAK KASIH SIDAS
30104478,SMAS PELITA NGABANG
30104495,SMAS PGRI 1 MENYUKE
30104496,SMAS RENTAWAN JELIMPO
30104497,SMAS RIA SINIR ANIK
30104498,SMAS SANTO THOMAS NGABANG
30104502,SMAN 1 MEMPAWAH HULU
30104503,SMAN 1 MENJALIN
30104504,SMAN 1 MENYUKE
30104505,SMAN 1 NGABANG
30104506,SMAN 1 SENGAH TEMILA
30104507,SMAN 2 MENYUKE
30104898,SMAN 1 NANGA PINOH
30104899,SMAN 1 SOKAN
30104901,SMAS PGRI ELLA HILIR
30104905,SMAS MUHAMMADIYAH NANGA PINOH
30104908,SMAN 1 SAYAN
30105063,SMAS KOPERASI PONTIANAK
30105065,SMAS MUHAMMADIYAH 2 PONTIANAK
30105066,SMAS MUHAMMADIYAH 1 PONTIANAK
30105071,SMAS RAHADI OESMAN PONTIANAK
30105072,SMAS ST FRANSISKUS ASISI
30105073,SMAS KI HAJAR DEWANTARA
30105077,SMAS ABDI AGAPE PONTIANAK
30105085,SMAS KAPUAS PONTIANAK
30105086,SMAS SANTO PAULUS PONTIANAK
30105140,SMAS SANTUN UNTAN PONTIANAK
30105192,SMAS SULTAN SYARIF ABDURRAHMAN
30105203,SMAN 9 PONTIANAK
30105206,SMAS TUNAS BHAKTI PONTIANAK
30105207,SMAS WISUDA PONTIANAK
30105208,SMAS YPK PONTIANAK
30105209,SMAS MARANATHA PONTIANAK
30105210,SMAN 1 PONTIANAK
30105214,SMAN 5 PONTIANAK
30105454,SMAS MUHAMMADIYAH SINGKAWANG
30105455,SMAS ADVENT SINGKAWANG
30105463,SMAS SANTO PAULUS SINGKAWANG
30105467,SMAN 2 SINGKAWANG
30105469,SMAS TALENTA SINGKAWANG
30105471,SMAS SOELTHAN M TSJAFIOEDDIN SINGKAWANG
30106118,SMAS KARYA SEKADAU
30106125,SMAN 1 BELITANG HULU
30106127,SMAN 1 NANGA TAMAN
30106135,SMAS PGRI 6 BELITANG
30106139,SMAN 4 SEKADAU
30106208,SMAN 1 SEBAWI
30106578,SMAN 1 NANGA MAHAP
30107259,SMAS HIDAYATUL MUHSININ
30107260,SMAS MIFTAHUL HUDA SUI RAYA
30107278,SMAN 7 SINGKAWANG
30107279,SMAN 8 SINGKAWANG
30107280,SMAN 9 SINGKAWANG
30107297,SMAS SENTOSA PEMANGKAT
30107321,SMAN 1 BINJAI HULU
30107322,SMAN 1 KAYAN HILIR
30107324,SMAN 1 TEMPUNAK
30107349,SMAN 3 SENGAH TEMILA
30107353,SMAN 1 DEDAI
30107395,SMAS WALISONGO PONTIANAK
30107410,SMAN 1 TERENTANG
30107421,SMAS PANCASILA SUNGAI KAKAP
30107425,SMAN 1 MANIS MATA
30107427,SMAN 1 JELAI HULU
30107428,SMAN 1 MATAN HILIR UTARA
30107569,SMAN 1 SANDAI
30107628,SMAS WIDYA BHAKTI JANGKANG
30107633,SMAN 1 BEDUAI
30107672,SMAN 2 SEKAYAM
30107690,SMAN 4 SINTANG
30107691,SMAN 1 KET HILIR
30107715,SMAN 1 TOBA
30107738,SMAN 1 SOMPAK
30107740,SMAN 1 KUALA BEHE
30107765,SMAN 3 MANDOR
30107803,SMAN 1 ANJONGAN
30107838,SMAS BUDI OETOMO PONTIANAK
30107862,SMAS BINA SETIA DARIT
30107941,SMAS DARUT TAUHID SUNGAI RAYA
30108133,SMAN 1 SAJAD
30108269,SMAN 1 TERIAK
30108274,SMAN 1 LUMAR
30108595,SMAN 2 SUNGAI RAYA
30108783,SMAN 1 JELIMPO
30108801,SMAN 2 SEKADAU
30109672,SMAN 2 SELIMBAU
30109706,SMA ISLAM AL-ASY ARIYYAH
30109717,SMAN 3 SUI RAYA
30109718,SMAN 2 SUNGAI KAKAP
30109723,SMAN 1 BIKA
30109893,SMAS AL RAHMAH SEKADAU
30109941,SMA JOSEPH KHATULISTIWA
30110043,SMAN 1 BANYUKE HULU
30110089,SMAN 4 KETAPANG
30112048,SMA NEGERI 2 BUNUT HULU
30112115,SMAN 1 HULU SUNGAI
30112510,SMAN 2 KUALA MANDOR B
30112528,SMA NEGERI 2 SEPONTI
30200288,SMAN 1 KAPUAS HULU
30200294,SMAN 1 TIMPAH
30200727,SMAN 1 G B AWAI
30200794,SMAN 1 DUSUN HILIR
30200959,SMAN 1 TEWEH TIMUR
30201413,SMAS TARUNA JAYA SAMPIT
30201430,SMAS MARANATHA SAMPIT
30201847,SMAN 2 PANGKALAN BUN
30201848,SMAN 1 PANGKALAN BUN
30202072,SMAN 1 PANDIH BATU
30202105,SMAN 1 BANAMA TINGANG
30202438,SMAN 1 PAKU
30202439,SMAN 1 DUSUN TENGAH
30202452,SMAN 1 PATANGKEP TUTUI
30202453,SMAN 1 AWANG LAPAI
30202454,SMAN 1 PEMATANG KARAU
30202575,SMAN 1 SUKAMARA
30202576,SMAN 1 PANTAI LUNCI
30202750,SMAN 1 TEWANG SANGALANG GARING
30202752,SMAN 1 KATINGAN HULU
30202756,SMAN 1 PULAU MALAN
30203100,SMAN 1 SERUYAN HULU
30203238,SMA NEGERI 1 MURUNG
30203401,SMAS KARYA P RAYA
30203402,SMAS ISEN MULANG P RAYA
30203403,SMAS GARUDA PALANGKA RAYA
30203404,SMAS BINA CITA UTAMA
30203412,SMAS KATOLIK P RAYA
30203477,SMAN 3 PALANGKA RAYA
30203478,SMAN 2 PALANGKA RAYA
30203479,SMAN 1 PALANGKA RAYA
30203482,SMAS PARINTIS
30203485,SMAS NU
30203488,SMAN 4 PALANGKA RAYA
30203612,SMAN 1 KUALA KAPUAS
30203614,SMAN 2 KUALA KAPUAS
30203695,SMAN 1 ARUT UTARA
30203696,SMAN 1 PANGKALAN BANTENG
30203897,SMAN 2 KAHAYAN TENGAH
30203941,SMA NEGERI 1 MENTHOBI RAYA
30203966,SMAN 2 GUNUNG TIMANG
30203969,SMAN 1 MONTALLAT
30204160,SMAN 1 MARIKIT
30204386,SMAN 7 PALANGKARAYA
30205112,SMAN 2 BANAMA TINGANG
30205114,SMAN 3 MALIKU
30205116,SMAN 1 JABIREN RAYA
30205235,SMAN 1 PULAU PETAK
30205238,SMAN 2 KAHAYAN KUALA
30205271,SMAN 1 MANUHING RAYA
30205406,SMAN 8 PALANGKARAYA
30205496,SMAN 3 MUARA TEWEH
30207363,SMA NEGERI 2 MURUNG
30207366,SMA NEGERI 1 SERIBU RIAM
30208913,SMAN 2 KAHAYAN HILIR
30300237,SMAN 1 GAMBUT
30300240,SMAN 1 MATARAMAN
30300242,SMAN 1 SUNGAI TABUK
30300697,SMAN 1 PELAIHARI
30300701,SMAN 1 BATI-BATI
30300984,SMAN 1 MARABAHAN
30300998,SMAN 1 RANTAU BADAUH
30301001,SMAN 1 TAMBAN
30301004,SMAN 1 TABUKAN
30301040,SMAN 1 MANDASTANA
30301492,SMAN 1 CANDI LARAS SELATAN
30301494,SMAS KARTIKA V-2 BINUANG
30301784,SMAN 1 SIMPUR
30301785,SMAN 2 KANDANGAN
30302532,SMAN 2 AMUNTAI
30302556,SMAN 1 AMUNTAI
30303015,SMAN 1 TANTA
30303305,SMAN 1 KELUMPANG SELATAN
30303306,SMAN 2 KOTABARU
30303324,SMAN 1 PULAU LAUT BARAT
30303325,SMAN 1 PAMUKAN UTARA
30303341,SMAN 1 PULAU LAUT SELATAN
30304241,SMAS KARTIKA V-3
30304258,SMAS KRISTEN BANJARMASIN
30304259,SMAN 6 BANJARMASIN
30304261,SMAN 8 BANJARMASIN
30304277,SMAS PGRI 6 BANJARMASIN
30304278,SMAS PGRI 7 BANJARMASIN
30304280,SMAN 1 BANJARMASIN
30304281,SMAN 10 BANJARMASIN
30304282,SMAN 11 BANJARMASIN
30304283,SMAN 12 BANJARMASIN
30304435,SMAS PGRI 1 BANJARMASIN
30304596,SMAS PGRI 2 BANJAR BARU
30304597,SMAN 1 BANJARBARU
30305068,SMAS PLUS AL-BASHARIAH
30305419,SMAS AL - ISLAM NURUL MAAD
30305423,SMAS AL - HIDAYAH INAN
30305438,SMAN 1 PARINGIN
30311495,SMAN 1 PULAU LAUT TENGAH
30311502,SMAN 1 KELUMPANGHILIR
30311509,SMAN 1 PAMUKAN BARAT
30311595,SMAN 1 JEJANGKIT
30312217,SMAS ITP TARJUN
30312527,SMAS ABD KADIR
30312858,SMAN 2 KINTAP
30313122,SMAN 1 ANGKINANG
30313821,SMAN 1 PAMUKAN SELATAN
30314039,SMAS AL BALADUL AMIN
30315138,SMAN 1 PULAU LAUT KEPULAUAN
30400182,SMAN 1 BATU SOPANG
30400221,SMA NEGERI 2 MARANG KAYU
30400224,SMA NEGERI 2 TENGGARONG SEBERANG
30400232,SMA NEGERI 1 MUARA BADAK
30400376,SMAN 3 BERAU
30400381,SMAN 2 BERAU
30400382,SMAN 1 BERAU
30400461,SMAS DARMA BAKTI
30400462,SMAN 1 MALINAU
30400533,SMAN 1 KRAYAN
30400534,SMAN 1 NUNUKAN
30400558,SMAS SURYA MANDALA
30400559,SMAS SARI MENTANANG
30400562,SMAN 1 MUARA LAWA
30400565,SMAN 1 SENDAWAR
30400575,SMAN 1 LINGGANG BIGUNG
30401050,SMA Negeri 4 Samarinda
30401051,SMA Negeri 5 Samarinda
30401052,SMA Negeri 6 Samarinda
30401053,SMA Negeri 7 Samarinda
30401054,SMA Negeri 8 Samarinda
30401058,SMA Negeri 3 Samarinda
30401059,SMA Negeri 2 Samarinda
30401060,SMA Negeri 12 Samarinda
30401062,SMAS Immanuel Samarinda
30401063,SMAS Katolik W. R. Soepratman
30401067,SMA Negeri 10 Samarinda
30401487,SMAN 5 BALIKPAPAN SELATAN
30401489,SMAN 3 BALIKPAPAN
30401490,SMAN 2 BALIKPAPAN UTARA
30401494,SMAS SINAR PANCASILA
30401496,SMAS PATRA DHARMA
30401504,SMAN 7 BALIKPAPAN TIMUR
30401677,SMAS HANG TUAH TARAKAN
30401682,SMAS MULAWARMAN TARAKAN
30401710,SMAN 2 TARAKAN
30401808,SMAS YKP MONAMAS BONTANG
30402081,SMAS ITCI PPU
30402377,SMAN 1 NYUATAN
30402381,SMAN 1 DAMAI
30402586,SMAS AGAPE TANJUNG SELOR
30402594,SMAN 1 TANJUNG SELOR
30402809,SMAS K TERPADU KERAYAN
30402827,SMAS KATOLIK HENRICUS LEVEN
30402829,SMAN 2 MALINAU
30402919,SMAS AL HASSAN
30404178,SMAS Gotong Royong Samarinda
30404179,SMAS Sunodia Samarinda
30404265,SMAS Ma arif Samarinda
30404266,SMAS Muhammadiyah 2 Samarinda
30404267,SMA Negeri 13 Samarinda
30404268,SMA Negeri 14 Samarinda
30404270,SMAS Setia Marga Samarinda
30404304,SMA Negeri 17 Samarinda
30404355,SMAS PGRI 13 TANJUNG REDEB
30404429,SMAS BAKTI SEJAHTERA
30404436,SMAN 1 KONGBENG
30404438,SMAN 1 MUARA BENGKAL
30404453,SMAN 1 SANGKULIRANG
30404551,SMA Negeri 15 Samarinda
30404552,SMAS Widya Praja Samarinda
30404576,SMAN 1 SANGATTA UTARA
30404598,SMAS Tunas Kelapa Samarinda
30405246,SMAN 1 NUNUKAN SELATAN
30405315,SMA NEGERI 1 TENGGARONG
30405317,SMA YPK TENGGARONG
30405318,SMA AL MUNAWWAROH TENGGARONG
30405322,SMA NURUL YAQIN SEBULU
30405325,SMA YPM DIPONEGORO TENGGARONG SEBERANG
30405327,SMA MUHAMMADIYAH MUARA BADAK
30405329,SMA RAHMATULLAH MARANG KAYU
30405330,SMA YP 17 MUARA KAMAN
30405332,SMA NEGERI 1 KEMBANG JANGGUT
30405336,SMA NEGERI 1 TABANG
30405337,SMA TUKUNG MADING TABANG
30405385,SMA PGRI 25 MUARA SAMU
30405505,SMAN 1 SANGATTA SELATAN
30405623,SMAN 2 SANGATTA UTARA
30405631,SMAN 8 PPU
30405703,SMAN 1 SEKATAK
30405823,SMAN 1 LONG MESANGAT
30405858,SMAN 7 MALINAU
30407660,SMA Negeri Khusus Olahragawan
40100311,SMAS KATOLIK THEODORUS KOTAMOBAGU
40100312,SMAS KRISTEN DUMOGA
40100316,SMAS SWADHARMA WERDI AGUNG
40100317,SMAN 1 BINTAUNA
40100320,SMAN 1 KOTABUNAN
40100321,SMAN 1 PINILOSIAN
40100322,SMAN 1 DUMOGA
40100323,SMAN 2 KOTAMOBAGU
40100325,SMAN 1 BOLANG ITANG
40100343,SMAN 3 KOTAMOBAGU
40100348,SMAN 1 KOTAMOBAGU
40100867,SMAN 1 SONDER
40100868,SMAS PIONER TONDANO
40100892,SMAN 2 TOMPASO
40100894,SMAS YBP TATELI
40100895,SMAN 1 KAKAS
40100897,SMAN 1 LANGOWAN
40100901,SMAS KRISTEN TONDANO
40100902,SMAS KRISTEN TANAWANGKO
40100911,SMAS D W PINELENG
40100914,SMAS KRISTEN LANGOWAN
40101432,SMAS PETRA SAWANG JAUH
40101433,SMAS PGRI ENEMAWIRA
40101443,SMAS KATOLIK TAHUNA
40101454,SMAN 2 TAHUNA
40101750,SMAS ADVENT AMBIA
40101752,SMAN 1 BEO
40101754,SMAN 1 LIRUNG
40101775,SMAN 1 ESSANG
40101997,SMAN 1 RATAHAN
40102002,SMA NEGERI 1 MAESAAN
40102003,SMAN 2 RATAHAN
40102005,SMA NEGERI 1 AMURANG TIMUR
40102006,SMAN 1 BELANG
40102008,SMAN 1 TENGA
40102010,SMAS MUHAMMADIYAH RATATOTOK
40102011,SMAS KRISTEN SULUUN
40102013,SMA NEGERI 1 MOTOLING
40102021,SMAS KRISTEN A.O. TUMPAAN
40102022,SMAS KRISTEN PONTAK
40102023,SMAS KRISTEN RATATOTOK
40102388,SMAN 1 WORI
40102389,SMAS ADVENT KAIMA
40102403,SMAS ADVENT TANAH PUTIH
40102404,SMAS AL KHAIRAAT KEMA
40102405,SMAN 1 LIKUPANG
40102406,SMAN 1 KAUDITAN
40102407,SMAN 1 DIMEMBE
40102408,SMAN 1 AIRMADIDI
40102409,SMAS PGRI LIKUPANG
40102410,SMAS PGRI KOLONGAN
40102413,SMAS KRISTEN YOBEL KEMA
40102414,SMAS KRISTEN AIRMADIDI
40102415,SMAS KOSGORO SEREY
40102416,SMAS KOSGORO MAUMBI
40102417,SMAS KATOLIK ST F X KEMA
40102584,SMAS BUDI UTOMO MANADO
40102590,SMAS KATOLIK ST LAURENTIUS
40102591,SMAS AQUINO
40102595,SMAS KRISTEN EBEN HAEZAR
40102596,SMAS ANTHONIUS MANADO
40102611,SMAS EMMANUEL
40102612,SMAS PIM SAMRAT
40102617,SMAS WOLTER MONGINSIDI
40102618,SMAN 1 MANADO
40102619,SMAN 10 MANADO
40102622,SMAN 4 MANADO
40102623,SMAS PGRI 4 MANADO
40102624,SMAS PGRI 3 MANADO
40102747,SMAN 6 MANADO
40102763,SMAN 9 MANADO
40103063,SMAS ADVENT BITUNG
40103064,SMAS EL - SADDAY BITUNG
40103066,SMAS KRISTEN BITUNG
40103067,SMAS KRISTEN TOUMOUTOU GIRIAN
40103068,SMAS KRISTEN AERTEMBAGA
40103069,SMAS MUHAMMADIYAH BITUNG
40103071,SMAN 4 BITUNG
40103189,SMAS PGRI TOMOHON
40103203,SMAN 1 TOMOHON
40103297,SMAN 1 TABTENG
40103316,SMAN 1 KALAWAT
40103446,SMAN 1 MODAYAG
40103485,SMAS UNKLAB AIRMADIDI
40103533,SMA NEGERI 2 BEO
40103647,SMAS LPM BITUNG
40103831,SMAS KRISTEN KALI
40103833,SMAN 1 PINELENG
40104369,SMAN 1 AMURANG BARAT
40104631,SMAN 1 PINOGALUMAN
40104643,SMAN 2 SIAU BARAT
40104644,SMAN 2 SIAU TIMUR
40104902,SMAN 1 TOMBULU
40105222,SMAN POSIGADAN
40200246,SMAN 2 BANGGAI
40200247,SMAN 1 TOTIKUM
40200248,SMAN 1 TINANGKUNG
40200250,SMAN 1 BULAGI
40200251,SMAN 1 BUKO
40200253,SMAN 1 BUKO SELATAN
40200254,SMAN 1 TINANGKUNG UTARA
40200255,SMAN 1 PELING TENGAH
40200718,SMA NEGERI 6 SIGI
40200719,SMA NEGERI 4 SIGI
40200723,SMAN 1 DAMPELAS
40200724,SMA NEGERI 1 SIGI
40200726,SMAN 1 SINDUE
40200727,SMAN 1 SIRENJA
40200736,SMA NEGERI 3 SIGI
40200738,SMAS YPTB KETONG
40200752,SMAS ALKHAIRAAT KALKUBULA
40200753,SMAS ALKHAIRAAT BULUBETE
40201326,SMAN 1 PAMONA SELATAN
40201327,SMAN 1 LORE UTARA
40201328,SMAN 1 LORE SELATAN
40201332,SMAS GKST 1 TENTENA
40201342,SMAN 1 PAMONA TIMUR
40201355,SMAN 4 POSO
40201356,SMAN 3 POSO
40201357,SMAN 2 POSO
40201359,SMAN 1 POSO
40201612,SMAN 1 LUWUK
40201627,SMAN 1 PAGIMANA
40201630,SMAN 2 LUWUK
40201668,SMAN 1 LAMALA
40201704,SMAS GKLB LUWUK
40201705,SMAS MUHAMMADIYAH LUWUK
40201707,SMAN 1 BATUI
40201708,SMAN 1 BUALEMO
40201724,SMAN 1 KINTOM
40202044,SMAN 1 BUNOBOGU
40202045,SMAN 1 BOKAT
40202046,SMAN 1 LAKEA
40202310,SMAN 1 DONDO
40202311,SMAN 1 DAMPAL SELATAN
40202312,SMAS ATMAJAYA
40202639,SMAN 1 WITAPONDA
40202642,SMAN 1 BUNGKU TENGAH
40202646,SMAS AL-KHAIRAAT KOLONO
40202928,SMAN 1 AMPIBABO
40202943,SMAN 1 MOUTONG
40202945,SMAN 1 TORUE
40202949,SMAN 1 BOLANO LAMBUNU
40202951,SMAN 1 MEPANGA
40203022,SMAS GPID SUMBERSARI
40203023,SMA MUHAMMADIYAH PARIGI
40203038,SMAS SARASWATI TOLAI
40203340,SMAN 1 AMPANA TETE
40203341,SMAN 1 UNA - UNA
40203343,SMAN 1 TOJO
40203509,SMAS SWADAYA PALU
40203510,SMAS PGRI 2 PALU
40203512,SMAS MUHAMMADIYAH 1 PALU
40203513,SMAS KRISTEN GPID PALU
40203514,SMAS GKST IMANUEL
40203515,SMAS BK PALU
40203518,SMAS KB MAMBORO
40203520,SMAS BERDIKARI PALU
40203521,SMAS AL KHAIRAAT 1 PALU
40203522,SMAS ADVENT PALU
40203608,SMAN 7 PALU
40203610,SMAN 5 PALU
40203612,SMAN 3 PALU
40203842,SMA NEGERI 8 SIGI
40203843,SMAS YPST PORAME
40203908,SMAN 2 PAMONA SELATAN
40204191,SMAN 1 DAMPAL UTARA
40204272,SMAN 1 POSO PESISIR SELATAN
40204309,SMAS AL KHAERAAT BATUI
40204387,SMAN 1 RIO PAKAVA
40204433,SMA NEGERI 9 SIGI
40204592,SMAS MUHAMMADIYAH POSO
40205121,SMAN 3 TOLITOLI
40206210,SMA NEGERI 10 SIGI
40206478,SMAN 1 LAMPASIO
40206482,SMAS ALKH TONGKO
40206570,SMAN 2 TOTIKUM
40209808,SMAS CHAIRUL AMIN
40300275,SMAS SANUR MONCONGLOE
40300276,SMAN 1 BANTIMURUNG
40300279,SMAN 8 MANDAI - MAROS
40300280,SMAN 1 (SSN) MAROS
40300285,SMAS PGRI MAROS
40300286,SMAS PGRI BANTIMURUNG
40300290,SMAS AL-IHSAN LEKOPANCING
40300292,SMAS MUHAMMADIYAH CAMBA
40301033,SMAN 1 PARANGLOE
40301034,SMAN 1 SUNGGUMINASA
40301036,SMAN 1 TOMPOBULU
40301124,SMAS HASANUDDIN
40301125,SMAS MUHAMMADIYAH SUNGGUMINASA
40301552,SMAS RANGGONG DAENG ROMO
40301564,SMAN 3 TAKALAR
40302148,SMAN 1 BARRU
40302149,SMAS PGRI SOPPENG RIAJA
40303174,SMAS PRIMA SENGKANG
40303697,SMAN 7 SOPPENG
40303726,SMAS ISLAM YASRIB
40303727,SMAS MUHAMMADIYAH LAJOA
40303728,SMAS PGRI WATANSOPPENG
40303729,SMAS CALIO
40303730,SMAN 3 SOPPENG
40303986,SMA NEGERI 1 BANTAENG
40304505,SMAN 1 SINJAI
40304853,SMAN 1 PASIMASUNGGU TIMUR
40305079,SMAN 1 PINRANG
40305080,SMAN 4 PINRANG
40305081,SMAN  6 PINRANG
40305146,SMAS AL - MAZAAKIRAH
40305149,SMAS LASINRANG
40305151,SMA NEGERI  9 PINRANG
40305152,SMAN 2 PINRANG
40305842,SMAN 1 MAIWA
40305846,SMAS MUHAMMADIYAH ENREKANG
40306082,SMAN 1 WALENRANG
40306131,SMAS YPN NOLING
40306132,SMAS GUPPI PD SAPPA
40306916,SMAN 1 SABBANG
40306917,SMAN 1 MASAMBA
40306918,SMAN 1 MALANGKE BARAT
40307349,SMAS GAMALIEL
40307351,SMAS PERGURUAN ISLAM
40307353,SMAS RAMA SEJAHTERA
40307355,SMAS SARIBUANA
40307359,SMAS WAHYU
40307369,SMAS KATOLIK RAJAWALI
40307375,SMAN 11 MAKASSAR
40307377,SMAN 20 MAKASSAR
40307392,SMAN 5 MAKASSAR
40307690,SMA INFORMATIKA GAJAH MADA PAREPARE
40307693,SMA NEGERI 1 PAREPARE
40307695,SMA NEGERI 3 PAREPARE
40307696,SMA NEGERI 4 PAREPARE
40307796,SMAS VETERAN PALOPO
